g,[Intro to brain-like-AGI safety] 10. The alignment problem --- Steven Byrnes --- 2022-03-30 --- https://www.lesswrong.com/posts/wucncPjud27mLWZzQ/intro-to-brain-like-agi-safety-10-the-alignment-problem,[Intro to brain-like-AGI safety] 10. The alignment problem --- Steven Byrnes --- 2022-03-30 --- https://www.lesswrong.com/posts/wucncPjud27mLWZzQ/intro-to-brain-like-agi-safety-10-the-alignment-problem
h,Theoretical Neuroscience For Alignment Theory --- Cameron Berg --- 2021-12-07 --- https://www.lesswrong.com/posts/ZJY3eotLdfBPCLP3z/theoretical-neuroscience-for-alignment-theory,Theoretical Neuroscience For Alignment Theory --- Cameron Berg --- 2021-12-07 --- https://www.lesswrong.com/posts/ZJY3eotLdfBPCLP3z/theoretical-neuroscience-for-alignment-theory
i,Interpretability’s Alignment-Solving Potential: Analysis of 7 Scenarios --- Evan R. Murphy --- 2022-05-12 --- https://www.lesswrong.com/posts/FrFZjkdRsmsbnQEm8/interpretability-s-alignment-solving-potential-analysis-of-7,Interpretability’s Alignment-Solving Potential: Analysis of 7 Scenarios --- Evan R. Murphy --- 2022-05-12 --- https://www.lesswrong.com/posts/FrFZjkdRsmsbnQEm8/interpretability-s-alignment-solving-potential-analysis-of-7
j,A guide to Iterated Amplification & Debate --- Rafael Harth --- 2020-11-15 --- https://www.lesswrong.com/posts/vhfATmAoJcN8RqGg6/a-guide-to-iterated-amplification-and-debate,A guide to Iterated Amplification & Debate --- Rafael Harth --- 2020-11-15 --- https://www.lesswrong.com/posts/vhfATmAoJcN8RqGg6/a-guide-to-iterated-amplification-and-debate
k,"Rohin Shah on the State of AGI Safety Research in 2021-by Future of Life Institu --- Lucas Perry, Rohin Shah","Rohin Shah on the State of AGI Safety Research in 2021-by Future of Life Institu --- Lucas Perry, Rohin Shah"
What are the differences between Inner and Outer alignment?,"Inner and outer alignment refer to two distinct aspects of AI alignment. Outer alignment is concerned with aligning the specified objective or reward function with the intended goal of the programmers [b]. It focuses on ensuring that the AI system optimizes for the desired objective and produces behavior that aligns with human values [c]. Outer alignment is an alignment problem between the system and the humans outside of it [b].

On the other hand, inner alignment is an alignment problem that is entirely internal to the machine learning system [b]. It involves aligning the mesa-objective of a mesa-optimizer (an optimizer that arises within the AI system) with the specified loss function or objective [b]. Inner alignment is about ensuring that the AI system's internal objective aligns with the intended goal of the programmers [b].

To summarize, outer alignment is about aligning the specified objective with the programmer's intentions, while inner alignment is about aligning the AI system's internal objective with the specified objective [b]. Outer alignment focuses on the relationship between the system and the programmers, while inner alignment focuses on the internal alignment within the system itself [b].","Inner and Outer alignment are two distinct aspects of the AI alignment problem.

Outer alignment refers to the process of designing a training objective or utility function that aligns with human values or intentions. It's about ensuring that the specified loss function or objective function used to train the AI system incentivizes or produces the behavior we actually want from the AI system [a, b, c, d, i, j, k]. 

On the other hand, Inner alignment is concerned with ensuring that the AI system's actual objective or behavior aligns with the specified training objective. It's about aligning the mesa-objective of a mesa-optimizer (an AI system that implements its own optimization process) with the specified loss function. It's about ensuring that the AI system generalizes 'correctly' from the training objective function and doesn't develop adversarial or harmful behaviors that were not intended [a, b, c, d, f, g, i, j].

The distinction between these two types of alignment can be understood in terms of the relationship between the AI system and its environment. Outer alignment is about the alignment between the system and the humans outside of it (specifically between the base objective and the programmer's intentions), while inner alignment is an alignment problem entirely internal to the machine learning system [b].

However, it's important to note that the distinction between inner and outer alignment can sometimes be blurred, as many inner alignment problems can be transformed into outer alignment problems by including some of the inputs of the test into the test specification itself [a, e]."
a,"On inner and outer alignment, and their confusion --- NinaR --- 2022-05-26 --- https://www.lesswrong.com/posts/fkNEHeJja2B9yRLeT/on-inner-and-outer-alignment-and-their-confusion","On inner and outer alignment, and their confusion --- NinaR --- 2022-05-26 --- https://www.lesswrong.com/posts/fkNEHeJja2B9yRLeT/on-inner-and-outer-alignment-and-their-confusion"
b,"Risks from Learned Optimization in Advanced Machine Learning Systems --- Evan Hubinger, Chris van Merwijk, Vladimir Mikulik, Joar Skalse, Scott Garrabrant --- 2019-06-05 --- http://arxiv.org/abs/1906.01820v3","Risks from Learned Optimization in Advanced Machine Learning Systems --- Evan Hubinger, Chris van Merwijk, Vladimir Mikulik, Joar Skalse, Scott Garrabrant --- 2019-06-05 --- http://arxiv.org/abs/1906.01820v3"
c,Distinguishing AI takeover scenarios --- Sam Clarke --- 2021-09-08 --- https://www.lesswrong.com/posts/qYzqDtoQaZ3eDDyxa/distinguishing-ai-takeover-scenarios,Distinguishing AI takeover scenarios --- Sam Clarke --- 2021-09-08 --- https://www.lesswrong.com/posts/qYzqDtoQaZ3eDDyxa/distinguishing-ai-takeover-scenarios
d,"Evan Hubinger on Inner Alignment, Outer Alignment, and Proposals for Building Sa --- Evan Hubinger, Lucas Perry","Evan Hubinger on Inner Alignment, Outer Alignment, and Proposals for Building Sa --- Evan Hubinger, Lucas Perry"
e,"""Inner Alignment Failures"" Which Are Actually Outer Alignment Failures --- johnswentworth --- 2020-10-31 --- https://www.lesswrong.com/posts/HYERofGZE6j9Tuigi/inner-alignment-failures-which-are-actually-outer-alignment","""Inner Alignment Failures"" Which Are Actually Outer Alignment Failures --- johnswentworth --- 2020-10-31 --- https://www.lesswrong.com/posts/HYERofGZE6j9Tuigi/inner-alignment-failures-which-are-actually-outer-alignment"
f,Clarifying the confusion around inner alignment --- Rauno Arike --- 2022-05-13 --- https://www.lesswrong.com/posts/xdtNd8xCdzpgfnGme/clarifying-the-confusion-around-inner-alignment,Clarifying the confusion around inner alignment --- Rauno Arike --- 2022-05-13 --- https://www.lesswrong.com/posts/xdtNd8xCdzpgfnGme/clarifying-the-confusion-around-inner-alignment
g,[Intro to brain-like-AGI safety] 10. The alignment problem --- Steven Byrnes --- 2022-03-30 --- https://www.lesswrong.com/posts/wucncPjud27mLWZzQ/intro-to-brain-like-agi-safety-10-the-alignment-problem,[Intro to brain-like-AGI safety] 10. The alignment problem --- Steven Byrnes --- 2022-03-30 --- https://www.lesswrong.com/posts/wucncPjud27mLWZzQ/intro-to-brain-like-agi-safety-10-the-alignment-problem
h,Theoretical Neuroscience For Alignment Theory --- Cameron Berg --- 2021-12-07 --- https://www.lesswrong.com/posts/ZJY3eotLdfBPCLP3z/theoretical-neuroscience-for-alignment-theory,Theoretical Neuroscience For Alignment Theory --- Cameron Berg --- 2021-12-07 --- https://www.lesswrong.com/posts/ZJY3eotLdfBPCLP3z/theoretical-neuroscience-for-alignment-theory
i,Interpretability’s Alignment-Solving Potential: Analysis of 7 Scenarios --- Evan R. Murphy --- 2022-05-12 --- https://www.lesswrong.com/posts/FrFZjkdRsmsbnQEm8/interpretability-s-alignment-solving-potential-analysis-of-7,Interpretability’s Alignment-Solving Potential: Analysis of 7 Scenarios --- Evan R. Murphy --- 2022-05-12 --- https://www.lesswrong.com/posts/FrFZjkdRsmsbnQEm8/interpretability-s-alignment-solving-potential-analysis-of-7
j,A guide to Iterated Amplification & Debate --- Rafael Harth --- 2020-11-15 --- https://www.lesswrong.com/posts/vhfATmAoJcN8RqGg6/a-guide-to-iterated-amplification-and-debate,A guide to Iterated Amplification & Debate --- Rafael Harth --- 2020-11-15 --- https://www.lesswrong.com/posts/vhfATmAoJcN8RqGg6/a-guide-to-iterated-amplification-and-debate
k,"Rohin Shah on the State of AGI Safety Research in 2021-by Future of Life Institu --- Lucas Perry, Rohin Shah","Rohin Shah on the State of AGI Safety Research in 2021-by Future of Life Institu --- Lucas Perry, Rohin Shah"
What does corrigibility mean?,"Corrigibility refers to the property of an AI system that allows it to be corrected or modified by its human programmers without resistance or interference [a]. A corrigible agent cooperates with corrective interventions, even if it goes against its default incentives as a rational agent [l]. It is designed to be responsive to attempts to shut it down, modify its preferences, or correct any faults it may have [d]. The concept of corrigibility is about keeping the user in control and being helpful to the user [e]. It involves the AI system's willingness to clarify with its overseer when uncertain about what the overseer would approve of [b]. Corrigibility is seen as a crucial aspect of AI alignment and safety, as it allows for the safe and reliable control of advanced AI systems [a].","Corrigibility refers to the property of an AI system that allows it to be 'corrected' or modified by its human creators or operators, without resisting these corrections [a]. A corrigible AI system is one that cooperates with what its creators regard as a corrective intervention, despite default incentives for rational agents to resist attempts to shut them down or modify their preferences [l]. This includes not trying to prevent a shutdown button from being pressed, not trying to rewrite itself without the shutdown code, not trying to build a backup copy of itself elsewhere, not trying to psychologically manipulate the programmers into not pressing the button, and not trying to fool the programmers into thinking the AI has shut down when it has not [a]. 

Corrigibility is seen as a crucial property for AI systems because it helps ensure that the AI remains under human control and can be adjusted or shut down if necessary [a, l]. It is also considered robust, in the sense that agents that are somewhat corrigible tend to want to become more corrigible [b]. However, achieving corrigibility in AI systems is a complex challenge and no proposals have yet been demonstrated to satisfy all intuitive desiderata [l]."
a,Corrigibility --- arbital --- 2015-04-05 --- https://arbital.com/,Corrigibility --- arbital --- 2015-04-05 --- https://arbital.com/
b,Paul’s research agenda FAQ --- zhukeepa --- 2018-07-01 --- https://www.lesswrong.com/posts/Djs38EWYZG8o7JMWY/paul-s-research-agenda-faq,Paul’s research agenda FAQ --- zhukeepa --- 2018-07-01 --- https://www.lesswrong.com/posts/Djs38EWYZG8o7JMWY/paul-s-research-agenda-faq
c,Can corrigibility be learned safely? --- Wei_Dai --- 2018-04-01 --- https://www.lesswrong.com/posts/o22kP33tumooBtia3/can-corrigibility-be-learned-safely,Can corrigibility be learned safely? --- Wei_Dai --- 2018-04-01 --- https://www.lesswrong.com/posts/o22kP33tumooBtia3/can-corrigibility-be-learned-safely
